epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,405.188,1.46179,0.84572,0.98099,0.85698,0.50442,0.66312,0.34676,1.47695,0.88895,0.98565,0.00084368,0.00084368,0.00084368
148,407.797,1.3952,0.85788,1.00457,0.68208,0.62655,0.69294,0.37196,1.38242,0.81041,0.97469,0.00083576,0.00083576,0.00083576
149,410.392,1.36214,0.81299,1.0161,0.66863,0.64286,0.68366,0.34803,1.4863,0.83065,0.9846,0.00082784,0.00082784,0.00082784
150,413.014,1.31292,0.80134,0.98395,0.82301,0.53499,0.6741,0.36451,1.33977,0.79555,0.96664,0.00081992,0.00081992,0.00081992
151,415.62,1.38303,0.86153,0.99017,0.71118,0.57522,0.68944,0.37433,1.28208,0.80305,0.97237,0.000812,0.000812,0.000812
152,418.231,1.35873,0.81575,1.01261,0.69797,0.63399,0.68915,0.36178,1.38183,0.80828,0.96798,0.00080408,0.00080408,0.00080408
153,420.836,1.31826,0.77035,1.02424,0.69507,0.67257,0.69438,0.38275,1.30418,0.75639,0.96729,0.00079616,0.00079616,0.00079616
154,423.931,1.39612,0.83062,0.99273,0.65179,0.6129,0.68404,0.35601,1.38773,0.82227,0.97562,0.00078824,0.00078824,0.00078824
155,426.581,1.36363,0.7893,0.98926,0.67394,0.62832,0.68128,0.35473,1.39172,0.79022,0.9755,0.00078032,0.00078032,0.00078032
156,429.278,1.37951,0.77368,1.0006,0.67069,0.59479,0.65598,0.34526,1.4468,0.89659,0.99621,0.0007724,0.0007724,0.0007724
157,431.925,1.39819,0.81889,1.00494,0.72391,0.58012,0.6874,0.37478,1.31094,0.85828,0.96947,0.00076448,0.00076448,0.00076448
158,434.55,1.4124,0.82898,0.99882,0.69483,0.60448,0.67913,0.34871,1.37685,0.82849,0.97887,0.00075656,0.00075656,0.00075656
159,437.163,1.35361,0.79504,0.98171,0.71141,0.62832,0.6984,0.39157,1.25187,0.76048,0.95486,0.00074864,0.00074864,0.00074864
160,440.249,1.25216,0.83633,0.94013,0.62692,0.61062,0.64593,0.35981,1.32509,0.82661,0.96369,0.00074072,0.00074072,0.00074072
161,442.811,1.31034,0.81132,0.96066,0.65441,0.59292,0.67137,0.3747,1.31554,0.85041,0.95336,0.0007328,0.0007328,0.0007328
162,445.405,1.21014,0.74518,0.97249,0.76698,0.56637,0.70709,0.43271,1.23574,0.78184,0.94445,0.00072488,0.00072488,0.00072488
163,448.486,1.3242,0.76211,0.96346,0.69455,0.60368,0.71276,0.40117,1.3055,0.80416,0.94897,0.00071696,0.00071696,0.00071696
164,451.109,1.34814,0.82742,0.99529,0.74706,0.53982,0.68802,0.36557,1.45195,0.893,0.9845,0.00070904,0.00070904,0.00070904
165,453.682,1.46517,0.88516,1.03855,0.76468,0.54867,0.69116,0.38341,1.33648,0.79609,0.97524,0.00070112,0.00070112,0.00070112
166,456.268,1.31325,0.79127,0.96096,0.6387,0.62578,0.68483,0.37766,1.27845,0.7857,0.96974,0.0006932,0.0006932,0.0006932
167,458.895,1.50474,0.86172,1.00256,0.74084,0.53982,0.65336,0.35413,1.381,0.81172,0.96874,0.00068528,0.00068528,0.00068528
168,461.507,1.30321,0.80355,0.96531,0.70545,0.56637,0.67664,0.40216,1.23853,0.83086,0.95363,0.00067736,0.00067736,0.00067736
169,464.138,1.31281,0.83099,0.96276,0.68014,0.63717,0.70057,0.39012,1.34373,0.80093,0.96408,0.00066944,0.00066944,0.00066944
170,466.736,1.36181,0.83646,1.03436,0.67282,0.63717,0.69536,0.36999,1.2981,0.7683,0.96111,0.00066152,0.00066152,0.00066152
171,469.357,1.24567,0.747,0.94249,0.69486,0.59292,0.69203,0.3811,1.29035,0.74741,0.94752,0.0006536,0.0006536,0.0006536
172,471.96,1.3317,0.75913,0.9639,0.7494,0.54867,0.69985,0.38507,1.26465,0.78213,0.95992,0.00064568,0.00064568,0.00064568
