epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
151,410.151,1.30445,0.64516,0.54277,0.85271,0.71728,0.80712,0.474,1.33602,0.65441,0.53217,0.00115164,0.00115164,0.00115164
152,412.753,1.18994,0.65937,0.5485,0.79002,0.76106,0.81433,0.48722,1.29937,0.69709,0.52781,0.00114599,0.00114599,0.00114599
153,415.326,1.19926,0.64504,0.56028,0.82248,0.82005,0.86365,0.46791,1.34713,0.69754,0.52767,0.00114033,0.00114033,0.00114033
154,417.982,1.1596,0.65144,0.54268,0.80116,0.65487,0.74783,0.40463,1.50207,0.8064,0.54607,0.00113468,0.00113468,0.00113468
155,420.511,1.12013,0.63264,0.53092,0.85903,0.71681,0.81593,0.46352,1.36094,0.66679,0.53346,0.00112902,0.00112902,0.00112902
156,423.045,1.11494,0.6118,0.5468,0.86571,0.79646,0.8831,0.53604,1.28993,0.65465,0.52944,0.00112336,0.00112336,0.00112336
157,426.154,1.24556,0.65239,0.55133,0.8894,0.65487,0.82279,0.46646,1.3574,0.745,0.53443,0.00111771,0.00111771,0.00111771
158,428.731,1.19226,0.64063,0.53997,0.82586,0.75544,0.82647,0.47182,1.34075,0.67395,0.54077,0.00111205,0.00111205,0.00111205
159,431.275,1.14976,0.61718,0.53843,0.79843,0.73612,0.80194,0.44925,1.38499,0.68538,0.53851,0.0011064,0.0011064,0.0011064
160,433.78,1.77882,0.65311,0.52274,0.85658,0.71681,0.8407,0.46945,1.32545,0.65064,0.52475,0.00110074,0.00110074,0.00110074
161,436.359,1.51071,0.69781,0.52229,0.81922,0.77876,0.82789,0.4728,1.25207,0.64019,0.52914,0.00109509,0.00109509,0.00109509
162,438.916,1.06917,0.59187,0.5407,0.80966,0.75289,0.83326,0.4947,1.22449,0.65188,0.52116,0.00108943,0.00108943,0.00108943
163,441.451,1.1313,0.61048,0.53692,0.83182,0.76106,0.85741,0.50965,1.22443,0.63459,0.52808,0.00108377,0.00108377,0.00108377
164,444.12,1.18154,0.62984,0.54785,0.84303,0.70796,0.8405,0.51087,1.28579,0.69565,0.53214,0.00107812,0.00107812,0.00107812
165,446.684,1.14028,0.65428,0.55726,0.79135,0.80555,0.85079,0.52078,1.16711,0.61714,0.52523,0.00107246,0.00107246,0.00107246
166,449.273,1.1225,0.6088,0.53221,0.8927,0.71681,0.86778,0.53306,1.22335,0.67071,0.52639,0.00106681,0.00106681,0.00106681
167,451.813,1.18759,0.67069,0.53665,0.86079,0.76106,0.86522,0.5123,1.27213,0.62295,0.52306,0.00106115,0.00106115,0.00106115
168,454.392,1.1991,0.64098,0.53138,0.80535,0.72566,0.8258,0.49167,1.25213,0.6824,0.52983,0.0010555,0.0010555,0.0010555
169,457.008,1.16114,0.65399,0.52896,0.80046,0.78102,0.86879,0.52072,1.28141,0.61788,0.52561,0.00104984,0.00104984,0.00104984
170,459.588,1.16911,0.63893,0.56562,0.82154,0.65487,0.77734,0.45953,1.29617,0.77958,0.52802,0.00104418,0.00104418,0.00104418
171,462.213,1.11933,0.60623,0.52699,0.73433,0.70937,0.79353,0.45525,1.36834,0.74049,0.53202,0.00103853,0.00103853,0.00103853
172,464.797,1.17808,0.61174,0.53611,0.72933,0.73922,0.81063,0.47488,1.23347,0.72944,0.52186,0.00103287,0.00103287,0.00103287
173,467.351,1.23302,0.63142,0.54401,0.82673,0.81416,0.87827,0.49542,1.30783,0.63584,0.52252,0.00102722,0.00102722,0.00102722
174,469.953,1.28788,0.70229,0.52133,0.77925,0.84071,0.87071,0.49399,1.34604,0.66896,0.52375,0.00102156,0.00102156,0.00102156
175,472.575,1.1852,0.63378,0.53045,0.86022,0.74336,0.84702,0.46687,1.43809,0.6774,0.52809,0.00101591,0.00101591,0.00101591
176,475.187,1.14094,0.6389,0.53152,0.79441,0.82068,0.85893,0.52873,1.21811,0.64219,0.5186,0.00101025,0.00101025,0.00101025
177,477.765,1.16328,0.63642,0.53129,0.76222,0.79646,0.84458,0.52674,1.1937,0.66444,0.52094,0.00100459,0.00100459,0.00100459
178,480.418,1.15734,0.64987,0.53257,0.7967,0.79764,0.85907,0.5169,1.21852,0.67132,0.52617,0.000998939,0.000998939,0.000998939
179,483.02,1.1628,0.63894,0.53699,0.80596,0.76991,0.84915,0.49774,1.24339,0.6629,0.52434,0.000993283,0.000993283,0.000993283
