epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,331.724,1.28624,0.76158,0.93275,0.88063,0.71816,0.82326,0.44974,1.39125,0.76108,0.85945,0.00105752,0.00105752,0.00105752
121,334.364,1.30717,0.75289,0.87312,0.79968,0.71681,0.8008,0.43175,1.43392,0.76012,0.8622,0.0010496,0.0010496,0.0010496
122,337.096,1.32491,0.75051,0.91475,0.82559,0.76106,0.85313,0.48357,1.32107,0.73674,0.84264,0.00104168,0.00104168,0.00104168
123,339.741,1.35393,0.78389,0.88906,0.80609,0.69912,0.79114,0.4354,1.46169,0.84403,0.8924,0.00103376,0.00103376,0.00103376
124,342.408,1.41392,0.76147,0.91317,0.76444,0.77876,0.83174,0.45573,1.37974,0.78747,0.86627,0.00102584,0.00102584,0.00102584
125,345.135,1.34513,0.74244,0.90245,0.82041,0.72772,0.81236,0.42642,1.43183,0.7801,0.87073,0.00101792,0.00101792,0.00101792
126,347.826,1.2655,0.75641,0.8541,0.86288,0.69912,0.80787,0.42774,1.40658,0.73395,0.87095,0.00101,0.00101,0.00101
127,350.477,1.34505,0.76765,0.87721,0.78894,0.76106,0.81299,0.43985,1.43725,0.75336,0.86998,0.00100208,0.00100208,0.00100208
128,353.116,1.27186,0.73576,0.90531,0.83348,0.77876,0.85951,0.46668,1.34948,0.75717,0.84284,0.00099416,0.00099416,0.00099416
129,355.84,1.25186,0.70351,0.88261,0.82653,0.75221,0.83133,0.43809,1.36558,0.79061,0.84993,0.00098624,0.00098624,0.00098624
130,358.481,1.20801,0.69626,0.88428,0.83649,0.72566,0.83075,0.45479,1.38408,0.78027,0.84,0.00097832,0.00097832,0.00097832
131,361.185,1.18802,0.68798,0.86266,0.8262,0.75726,0.83099,0.472,1.33377,0.77875,0.84333,0.0009704,0.0009704,0.0009704
132,363.814,1.21912,0.75017,0.86892,0.84309,0.76991,0.86309,0.49406,1.34144,0.72503,0.84083,0.00096248,0.00096248,0.00096248
133,366.491,1.20226,0.7005,0.87268,0.71552,0.84956,0.82744,0.46371,1.31085,0.75599,0.83991,0.00095456,0.00095456,0.00095456
