epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
165,732.161,1.42626,0.83619,1.02322,0.7956,0.65487,0.7223,0.37266,1.41152,0.85329,0.99626,0.00070112,0.00070112,0.00070112
166,734.926,1.33828,0.80551,0.957,0.79369,0.58407,0.68811,0.37288,1.25466,0.81048,0.98271,0.0006932,0.0006932,0.0006932
167,737.661,1.42089,0.86666,0.98769,0.81082,0.53982,0.6743,0.35992,1.3937,0.82267,0.99817,0.00068528,0.00068528,0.00068528
168,740.235,1.31901,0.83384,0.9574,0.76182,0.56611,0.68544,0.37667,1.36448,0.81476,0.99386,0.00067736,0.00067736,0.00067736
169,742.831,1.41199,0.85043,0.965,0.80445,0.59292,0.70835,0.38729,1.30305,0.80749,0.98022,0.00066944,0.00066944,0.00066944
170,745.976,1.40984,0.83293,1.05469,0.73004,0.61947,0.69594,0.37851,1.3409,0.80699,0.97884,0.00066152,0.00066152,0.00066152
171,748.541,1.33614,0.77948,0.96894,0.7298,0.59757,0.70138,0.37581,1.30534,0.77438,0.96769,0.0006536,0.0006536,0.0006536
172,751.148,1.42237,0.81452,0.97681,0.83361,0.52212,0.66473,0.37335,1.28015,0.8077,0.96683,0.00064568,0.00064568,0.00064568
173,753.769,1.3418,0.81364,0.98301,0.78853,0.54867,0.67204,0.36807,1.4163,0.79924,0.97078,0.00063776,0.00063776,0.00063776
174,756.387,1.3522,0.84677,0.92898,0.78245,0.60177,0.70663,0.40164,1.25875,0.81001,0.96933,0.00062984,0.00062984,0.00062984
175,759.553,1.3357,0.78968,0.95669,0.81125,0.58407,0.71405,0.38641,1.4017,0.80944,0.9759,0.00062192,0.00062192,0.00062192
176,762.094,1.31059,0.8111,0.95171,0.81771,0.62832,0.73019,0.40077,1.29165,0.76379,0.97325,0.000614,0.000614,0.000614
177,765.166,1.26022,0.77111,0.9757,0.74494,0.64617,0.73166,0.39318,1.31509,0.76836,0.95976,0.00060608,0.00060608,0.00060608
178,767.736,1.29638,0.83826,0.91947,0.8341,0.60177,0.72234,0.3784,1.35129,0.81028,0.95419,0.00059816,0.00059816,0.00059816
